,指标,角色,问题,问题类型,跳转页面名称,跳转页面路径,主题,意图识别场景,意图识别场景流程,意图识别场景参数
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的计划销售金额是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的预期销售金额是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的预计销售收入是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的计划营业收入是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",这个月婴儿用品品类的销售收入计划是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的销售额度计划是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",这个月婴儿用品品类的预计销售目标是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的销售目标额是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类预计的营收是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的预期销售收入是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的计划销售总额是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的预计销售金额是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的预期销售总额是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的销售收入目标是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的计划销售金额是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的预期销售金额是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的预计销售收入是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的计划销售收入是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
38,计划销售额,"老板【总部】,区域经理【总部】,采购【总部】,营销【总部】,店长【门店】,品类长【门店】,采购【门店】",本月婴儿用品品类的预计销售总额是多少？,指标类,计划达成追踪,/package-o/pages/plan/index,计划,TO_SQL,Agent,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",本月各地区的计划销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",本月的计划销售额在各个地域上是如何分布的？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",当前月份，各个地区的预计销售额有多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",计划销售额，本月，各个地区,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",本月份，预期销售额，各个地域,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",各地区，本月的计划销售是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",预计销售额，本月，各个地域,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",本月，各个地区，预计销售额,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",当前月份各地区的计划销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",预期销售额，各个地区，本月,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",本月，预期销售额，各地区,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",当前月份，各地域的预计销售额有多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",各个地区，预计销售额，本月,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",各地区的计划销售额，本月,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",本月，各地域的预期销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",当前月份，预期销售额，在各个地区,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",各个地域，本月，预计销售额,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",预计销售额，本月，各地区,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",各地区，预期销售额，本月,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",本月，预计销售额，各地域,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",当前月份，各地区，预期销售额,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",本月，各地区，计划销售,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",各个地域，本月，计划销售额,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",当前月份，计划销售额，各地区,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",各个地域，预计销售额，本月,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",本月在各个地区的预期销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",各个地区的预计销售额在本月是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",这个月我们在各个地区预计的销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",在各个地区，我们本月的计划销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",本月，我们在各个地区的预计销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",各个地区本月的预期销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",本月，各个地区的预计销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",当前月份在各地域的预期销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",这个月，我们在各地区计划的销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",各个地区在本月的预计销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",本月我们预计在各个地区的销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",各个地区在本月的计划销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",本月，我们在各个地域的预期销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",我们在各地区本月的计划销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",本月我们在各地区的预期销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",在本月，各个地区的预计销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
39,计划销售额,"老板【总部】,营销【总部】",当前月份，我们在各地区的计划销售额是多少？,分布类,,,计划,分布分析,分布分析组件,agent-6a4c81387e3d4185ac0f4
